date,gdelt_crisis_score,economic_risk_score,trend_risk_score,disaster_risk_score,gdelt_crisis_score_ma3,disaster_risk_score_ma3,economic_risk_score_ma3,gdelt_crisis_score_slope3m,disaster_risk_score_slope3m,economic_risk_score_slope3m,gdelt_crisis_score_zscore,disaster_risk_score_zscore,external_risk_avg,external_risk_max,external_risk_range
2015-11-01,0.4319464718873154,0.2263888123083119,0.4731770995213528,0.0198530327649373,0.43392608991501663,0.02515609164545286,0.2263888123083119,0.004631331567307051,-0.0037560960434470498,0.0,-0.007215369433190152,-0.7373148821648321,0.28784135412047934,0.4731770995213528,0.45332406675641546
2015-12-01,0.4660193079456493,0.2263888123083119,0.3100018648598247,0.0652894289178232,0.448371256312666,0.03779749300078345,0.2263888123083119,0.009435659420307996,0.018519705799116652,0.0,0.5991419170506049,0.9671265691469054,0.26692485350790224,0.4660193079456493,0.4007298790278261
2016-01-01,0.4855283765946645,0.2256406595122108,0.321999129732082,0.0967950495038427,0.4611647188092098,0.06064583706220106,0.22613942804294487,0.02679095235367457,0.0384710083694527,-0.00037407639805055176,0.9270439978506473,1.9271168769047557,0.2824908038357,0.4855283765946645,0.3887333270908218
2016-02-01,0.4174115511167475,0.2256406595122108,0.3292720830484241,0.1937878632450291,0.4563197452190204,0.11862411388889833,0.22589004377757785,-0.024303878414450888,0.06424921716360296,-0.00037407639805055176,-0.8689134924759685,2.750225082025895,0.2915280392306029,0.4174115511167475,0.22362368787171838
2016-03-01,0.3944705574324348,0.2256406595122108,0.2960154161745508,0.013092845633921,0.4324701617146156,0.10122525279426427,0.2256406595122108,-0.04552890958111486,-0.041851101934960847,0.0,-1.277416449750586,-0.7895308454515522,0.23230486968827935,0.3944705574324348,0.3813777117985138
2016-04-01,0.4033392317597629,0.2256406595122108,0.2465966308199166,0.0240472813966226,0.40507378010298173,0.07697599675852422,0.2256406595122108,-0.007036159678492304,-0.08487029092420326,0.0,-1.0041826178961597,-0.4821556422713543,0.22490595087212822,0.4033392317597629,0.3792919503631403
2016-05-01,0.4300691408673918,0.2256406595122108,0.20936159632001,0.0238877354968018,0.4092929766865298,0.020342620842448457,0.2256406595122108,0.017799291717478488,0.005397444931440401,0.0,0.048276242736219145,-0.47312998753261787,0.2222397830491036,0.4300691408673918,0.40618140537059
2016-06-01,0.4440793838918725,0.2256406595122108,0.2136507739168273,0.0441128707517468,0.4258292521730091,0.03068262921505706,0.2256406595122108,0.020370076066054815,0.010032794677562101,0.0,0.490335362255915,-0.1036629720525878,0.23187092201816434,0.4440793838918725,0.3999665131401257
2016-07-01,0.4331976532399765,0.2256406595122108,0.1628644246907439,0.057111464907483,0.4357820593330803,0.04170402371867719,0.2256406595122108,0.0015642561862923563,0.0166118647053406,0.0,0.047255266350229516,0.10528038956983078,0.21970355058760355,0.4331976532399765,0.3760861883324935
2016-08-01,0.4900975163790237,0.2256406595122108,0.2562317399142165,0.0278083336589493,0.4557915178369576,0.04301088977272636,0.2256406595122108,0.0230090662435756,-0.008152268546398752,0.0,1.722123373010104,-0.4730957533896491,0.24994456236610005,0.4900975163790237,0.4622891827200744
2016-09-01,0.4721558666930914,0.2256406595122108,0.2276372226021011,0.0457885699584522,0.46515034543736383,0.043569456174961496,0.2256406595122108,0.01947910672655745,-0.005661447474515399,0.0,0.9499661708059417,-0.1501632907136569,0.24280557969146385,0.4721558666930914,0.4263672967346392
2016-10-01,0.4558719694065026,0.2256406595122108,0.3205072418723192,0.0820635349065367,0.4727084508262059,0.051886812841312725,0.2256406595122108,-0.017112773486260557,0.0271276006237937,0.0,0.3938620723991737,0.4841723312236948,0.2710208514243923,0.4558719694065026,0.3738084344999659
2016-11-01,0.4742049805857583,0.2256406595122108,0.3264747933113695,0.0595322541899385,0.4674109388951175,0.062461453018309125,0.2256406595122108,0.001024556946333438,0.006871842115743151,0.0,0.8468950144869253,-0.03241694549919448,0.27146317189981933,0.4742049805857583,0.41467272639581976
2016-12-01,0.4395125546462374,0.2256406595122108,0.279542487723006,0.1773571229544052,0.45652983487949944,0.10631763735029347,0.2256406595122108,-0.0081797073801326,0.04764679402393425,0.0,-0.17473798077475444,1.8071130396360273,0.2805132062089648,0.4395125546462374,0.2621554316918322
2017-01-01,0.4328018778697511,0.2104808347940785,0.1914589420028593,0.1019393064554823,0.44883980436724896,0.11294289453327533,0.2205873846061667,-0.020701551358003584,0.021203526132771898,-0.007579912359066146,-0.2711269986060303,0.5230483777356143,0.2341702402805428,0.4328018778697511,0.3308625714142688
